id_familia,bairro,regiao,localizacao,especie,calcamento,mat_piso,mat_parede
FAM08837,Dist. Industrial Norte,Industrial,Rural,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08838,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria sem Revestimento
FAM08839,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08840,Zona Rural Sul,Rural,Rural,Particular Improvisado,Calçamento Total,Terra,Alvenaria sem Revestimento
FAM08841,Costeira,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08842,Carvalho,Urbana,Urbana,Particular Improvisado,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08843,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Total,Terra,Alvenaria sem Revestimento
FAM08844,Thomaz Coelho,Urbana,Urbana,Particular Improvisado,Calçamento Parcial,Cerâmica/Lajota/Pedra,Madeira Aparelhada
FAM08845,Dist. Industrial Norte,Industrial,Urbana,Particular Improvisado,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08846,Dist. Industrial Sul,Industrial,Urbana,Particular Improvisado,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08847,Boqueirão,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08848,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Terra,Alvenaria com Revestimento
FAM08849,São Luís,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Taipa/Adobe
FAM08850,Zona Rural Leste,Rural,Rural,Particular Permanente,Sem Calçamento,Terra,Alvenaria com Revestimento
FAM08851,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08852,Campina da Barra,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cimento,Alvenaria sem Revestimento
FAM08853,Zona Rural Leste,Rural,Rural,Particular Permanente,Sem Calçamento,Madeira Aproveitada,Alvenaria com Revestimento
FAM08854,Costeira,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08855,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08856,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08857,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08858,Dist. Industrial Norte,Industrial,Urbana,Particular Improvisado,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08859,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08860,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08861,Fazenda Velha,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08862,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08863,Chapada,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria sem Revestimento
FAM08864,Tindiquera,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Madeira Aproveitada
FAM08865,Thomaz Coelho,Urbana,Urbana,Particular Improvisado,Calçamento Total,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08866,Boqueirão,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08867,Passaúna,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08868,Passaúna,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08869,Zona Rural Norte,Rural,Rural,Particular Permanente,Calçamento Parcial,Cimento,Alvenaria sem Revestimento
FAM08870,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08871,São Luís,Urbana,Urbana,Particular Permanente,Sem Calçamento,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08872,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08873,São Luís,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08874,Dist. Industrial Norte,Industrial,Urbana,Coletivo,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08875,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08876,Dist. Industrial Norte,Industrial,Rural,Particular Permanente,Calçamento Parcial,Cimento,Alvenaria com Revestimento
FAM08877,Tindiquera,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08878,Centro,Urbana,Urbana,Particular Improvisado,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08879,Zona Rural Leste,Rural,Urbana,Particular Improvisado,Sem Calçamento,Cimento,Alvenaria sem Revestimento
FAM08880,Centro,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08881,São Luís,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08882,Zona Rural Leste,Rural,Rural,Particular Permanente,Sem Calçamento,Terra,Alvenaria com Revestimento
FAM08883,Zona Rural Sul,Rural,Rural,Particular Permanente,Sem Calçamento,Terra,Taipa/Adobe
FAM08884,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Taipa/Adobe
FAM08885,Fazenda Velha,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08886,Zona Rural Norte,Rural,Rural,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Taipa/Adobe
FAM08887,Zona Rural Norte,Rural,Urbana,Particular Permanente,Calçamento Total,Cimento,Madeira Aproveitada
FAM08888,Zona Rural Norte,Rural,Rural,Particular Improvisado,Sem Calçamento,Cimento,Alvenaria com Revestimento
FAM08889,Iguaçu,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08890,Campina da Barra,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08891,Zona Rural Norte,Rural,Rural,Particular Permanente,Sem Calçamento,Madeira Aproveitada,Madeira Aproveitada
FAM08892,Zona Rural Leste,Rural,Rural,Particular Permanente,Sem Calçamento,Cimento,Madeira Aparelhada
FAM08893,Zona Rural Sul,Rural,Rural,Particular Permanente,Sem Calçamento,Cimento,Alvenaria sem Revestimento
FAM08894,Tindiquera,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08895,Zona Rural Norte,Rural,Rural,Particular Permanente,Calçamento Parcial,Cimento,Taipa/Adobe
FAM08896,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08897,Campina da Barra,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08898,Zona Rural Leste,Rural,Rural,Particular Improvisado,Sem Calçamento,Terra,Alvenaria sem Revestimento
FAM08899,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08900,Fazenda Velha,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08901,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08902,Zona Rural Leste,Rural,Rural,Particular Improvisado,Calçamento Total,Cimento,Madeira Aparelhada
FAM08903,Fazenda Velha,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cimento,Madeira Aparelhada
FAM08904,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08905,Carvalho,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08906,Centro,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cimento,Alvenaria com Revestimento
FAM08907,Zona Rural Norte,Rural,Rural,Particular Permanente,Sem Calçamento,Terra,Alvenaria com Revestimento
FAM08908,Zona Rural Norte,Rural,Rural,Particular Permanente,Sem Calçamento,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08909,Centro,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cimento,Alvenaria sem Revestimento
FAM08910,Fazenda Velha,Urbana,Urbana,Particular Improvisado,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08911,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08912,Centro,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08913,São Luís,Urbana,Urbana,Particular Improvisado,Sem Calçamento,Cimento,Taipa/Adobe
FAM08914,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08915,Costeira,Urbana,Urbana,Particular Improvisado,Calçamento Parcial,Cerâmica/Lajota/Pedra,Madeira Aproveitada
FAM08916,Costeira,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Madeira Aparelhada
FAM08917,Dist. Industrial Norte,Industrial,Urbana,Particular Improvisado,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08918,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08919,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08920,Iguaçu,Urbana,Urbana,Particular Permanente,Sem Calçamento,Madeira Aproveitada,Alvenaria com Revestimento
FAM08921,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08922,Fazenda Velha,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08923,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08924,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08925,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Madeira Aproveitada
FAM08926,Costeira,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cimento,Madeira Aparelhada
FAM08927,Zona Rural Norte,Rural,Rural,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08928,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Madeira Aproveitada
FAM08929,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Sem Calçamento,Cimento,Alvenaria com Revestimento
FAM08930,Boqueirão,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Terra,Alvenaria com Revestimento
FAM08931,Centro,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cimento,Madeira Aparelhada
FAM08932,Zona Rural Norte,Rural,Rural,Particular Improvisado,Sem Calçamento,Cimento,Alvenaria com Revestimento
FAM08933,Carvalho,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria sem Revestimento
FAM08934,Zona Rural Norte,Rural,Rural,Particular Permanente,Calçamento Parcial,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08935,São Luís,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08936,Zona Rural Norte,Rural,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08937,Zona Rural Sul,Rural,Rural,Particular Improvisado,Sem Calçamento,Cimento,Alvenaria sem Revestimento
FAM08938,Boqueirão,Urbana,Urbana,Particular Improvisado,Calçamento Parcial,Terra,Alvenaria com Revestimento
FAM08939,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Parcial,Cimento,Madeira Aproveitada
FAM08940,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08941,Costeira,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08942,Zona Rural Leste,Rural,Rural,Particular Permanente,Calçamento Parcial,Madeira Aproveitada,Alvenaria com Revestimento
FAM08943,Passaúna,Urbana,Rural,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08944,Zona Rural Leste,Rural,Rural,Particular Permanente,Calçamento Parcial,Terra,Madeira Aproveitada
FAM08945,Campina da Barra,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cimento,Alvenaria sem Revestimento
FAM08946,Tindiquera,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cimento,Taipa/Adobe
FAM08947,Chapada,Urbana,Urbana,Particular Permanente,Sem Calçamento,Terra,Madeira Aproveitada
FAM08948,Tindiquera,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08949,Costeira,Urbana,Urbana,Particular Improvisado,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08950,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Madeira Aproveitada
FAM08951,São Luís,Urbana,Urbana,Coletivo,Calçamento Parcial,Madeira Aproveitada,Alvenaria com Revestimento
FAM08952,Zona Rural Norte,Rural,Rural,Coletivo,Calçamento Parcial,Terra,Madeira Aparelhada
FAM08953,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Calçamento Parcial,Cimento,Alvenaria sem Revestimento
FAM08954,Cachoeira,Urbana,Rural,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08955,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Madeira Aproveitada,Alvenaria com Revestimento
FAM08956,Chapada,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cimento,Alvenaria sem Revestimento
FAM08957,Zona Rural Norte,Rural,Rural,Particular Permanente,Calçamento Parcial,Carpete,Madeira Aproveitada
FAM08958,Costeira,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08959,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08960,Chapada,Urbana,Urbana,Particular Permanente,Calçamento Total,Carpete,Alvenaria com Revestimento
FAM08961,Costeira,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Madeira Aproveitada
FAM08962,Campina da Barra,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08963,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Terra,Alvenaria com Revestimento
FAM08964,Estação,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Madeira Aproveitada,Madeira Aproveitada
FAM08965,Zona Rural Norte,Rural,Rural,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08966,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria sem Revestimento
FAM08967,Iguaçu,Urbana,Urbana,Particular Permanente,Sem Calçamento,Terra,Alvenaria sem Revestimento
FAM08968,Passaúna,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08969,Centro,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08970,Estação,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Madeira Aproveitada
FAM08971,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Calçamento Total,Cimento,Madeira Aparelhada
FAM08972,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08973,São Luís,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08974,Chapada,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cimento,Alvenaria sem Revestimento
FAM08975,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08976,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Terra,Alvenaria sem Revestimento
FAM08977,Zona Rural Leste,Rural,Rural,Particular Permanente,Calçamento Total,Cimento,Madeira Aparelhada
FAM08978,São Luís,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Taipa/Adobe
FAM08979,São Luís,Urbana,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08980,Dist. Industrial Sul,Industrial,Urbana,Particular Improvisado,Calçamento Parcial,Cimento,Madeira Aparelhada
FAM08981,Centro,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cimento,Alvenaria sem Revestimento
FAM08982,Iguaçu,Urbana,Urbana,Particular Improvisado,Calçamento Total,Cimento,Alvenaria sem Revestimento
FAM08983,Zona Rural Sul,Rural,Rural,Particular Improvisado,Sem Calçamento,Madeira Aproveitada,Madeira Aproveitada
FAM08984,Centro,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08985,Fazenda Velha,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08986,Iguaçu,Urbana,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08987,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08988,Costeira,Urbana,Urbana,Particular Permanente,Calçamento Total,Madeira Aproveitada,Alvenaria com Revestimento
FAM08989,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Terra,Alvenaria sem Revestimento
FAM08990,Dist. Industrial Norte,Industrial,Urbana,Particular Improvisado,Calçamento Parcial,Carpete,Alvenaria com Revestimento
FAM08991,Zona Rural Leste,Rural,Urbana,Particular Permanente,Calçamento Total,Terra,Taipa/Adobe
FAM08992,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Alvenaria sem Revestimento
FAM08993,Campina da Barra,Urbana,Urbana,Particular Permanente,Calçamento Parcial,Cerâmica/Lajota/Pedra,Madeira Aparelhada
FAM08994,Thomaz Coelho,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Madeira Aparelhada
FAM08995,Dist. Industrial Norte,Industrial,Urbana,Particular Permanente,Calçamento Total,Cimento,Alvenaria com Revestimento
FAM08996,Campina da Barra,Urbana,Urbana,Particular Permanente,Calçamento Total,Terra,Alvenaria sem Revestimento
FAM08997,Dist. Industrial Sul,Industrial,Urbana,Particular Permanente,Sem Calçamento,Cerâmica/Lajota/Pedra,Alvenaria com Revestimento
FAM08998,Costeira,Urbana,Urbana,Particular Permanente,Calçamento Total,Cerâmica/Lajota/Pedra,Madeira Aproveitada
FAM08999,Estação,Urbana,Rural,Particular Permanente,Calçamento Total,Madeira Aproveitada,Madeira Aparelhada
