id_familia,bairro,regiao,qtd_pessoas,renda_per_capita,faixa_renda_pc,renda_familiar,faixa_renda_fam,unipessoal,cadastro_atualizado,data_atualizacao,lat,lng
FAM11373,Fazenda Velha,Urbana,1,647.94,Acima de 2 SM,647.94,Até 1 SM,Sim,Sim,2025-05-04,-25.571512,-49.401462
FAM11374,Iguaçu,Urbana,2,15.44,Pobreza,30.88,Até 1 SM,Não,Sim,2024-08-02,-25.596611,-49.406692
FAM11375,Tindiquera,Urbana,4,318.64,Baixa Renda,1274.56,Até 1 SM,Não,Não,2024-01-25,-25.573727,-49.429493
FAM11376,Iguaçu,Urbana,6,586.28,Acima de 2 SM,3517.68,2 a 3 SM,Não,Não,2023-08-17,-25.616215,-49.409161
FAM11377,Dist. Industrial Sul,Industrial,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-05-04,-25.62399,-49.362334
FAM11378,Dist. Industrial Sul,Industrial,6,195.65,Pobreza,1173.9,Até 1 SM,Não,Sim,2024-06-06,-25.626649,-49.356529
FAM11379,Chapada,Urbana,2,246.0,Baixa Renda,492.0,Até 1 SM,Não,Sim,2024-06-14,-25.590276,-49.439986
FAM11380,Fazenda Velha,Urbana,2,9.02,Pobreza,18.04,Até 1 SM,Não,Não,2022-07-22,-25.571282,-49.377777
FAM11381,Cachoeira,Urbana,6,198.12,Pobreza,1188.72,Até 1 SM,Não,Sim,2026-02-03,-25.562605,-49.414559
FAM11382,Zona Rural Sul,Rural,4,75.82,Pobreza,303.28,Até 1 SM,Não,Não,2022-03-08,-25.656908,-49.414803
FAM11383,Zona Rural Sul,Rural,1,222.97,Baixa Renda,222.97,Até 1 SM,Sim,Não,2022-10-20,-25.647371,-49.409779
FAM11384,Zona Rural Norte,Rural,1,380.89,Baixa Renda,380.89,Até 1 SM,Sim,Sim,2024-10-28,-25.532719,-49.45484
FAM11385,Zona Rural Norte,Rural,4,177.08,Pobreza,708.32,Até 1 SM,Não,Sim,2024-07-20,-25.525657,-49.458362
FAM11386,Dist. Industrial Sul,Industrial,3,57.15,Pobreza,171.45,Até 1 SM,Não,Não,2022-09-05,-25.611317,-49.382787
FAM11387,Passaúna,Urbana,7,439.73,Acima de 2 SM,3078.11,2 a 3 SM,Não,Sim,2024-12-13,-25.536683,-49.417368
FAM11388,Tindiquera,Urbana,2,291.16,Baixa Renda,582.32,Até 1 SM,Não,Sim,2024-09-29,-25.570135,-49.431887
FAM11389,Costeira,Urbana,3,466.53,Acima de 2 SM,1399.59,Até 1 SM,Não,Sim,2025-04-20,-25.596478,-49.414733
FAM11390,Carvalho,Urbana,3,48.29,Pobreza,144.87,Até 1 SM,Não,Não,2022-10-26,-25.564498,-49.456873
FAM11391,Thomaz Coelho,Urbana,6,305.57,Baixa Renda,1833.42,1 a 2 SM,Não,Sim,2025-04-20,-25.634025,-49.425855
FAM11392,Campina da Barra,Urbana,2,213.48,Pobreza,426.96,Até 1 SM,Não,Não,2022-07-30,-25.572432,-49.394995
FAM11393,Fazenda Velha,Urbana,1,496.28,Acima de 2 SM,496.28,Até 1 SM,Sim,Não,2023-04-19,-25.566096,-49.381505
FAM11394,Centro,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-10-22,-25.597046,-49.409478
FAM11395,São Luís,Urbana,1,210.0,Pobreza,210.0,Até 1 SM,Sim,Não,2023-05-01,-25.584061,-49.391041
FAM11396,Passaúna,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-01-31,-25.538052,-49.432851
FAM11397,Dist. Industrial Norte,Industrial,5,474.6,Acima de 2 SM,2373.0,1 a 2 SM,Não,Não,2022-09-22,-25.561647,-49.380018
FAM11398,Zona Rural Norte,Rural,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-02-14,-25.519708,-49.464291
FAM11399,Zona Rural Leste,Rural,1,276.49,Baixa Renda,276.49,Até 1 SM,Sim,Não,2023-07-14,-25.59389,-49.362774
FAM11400,Centro,Urbana,3,399.47,Baixa Renda,1198.41,Até 1 SM,Não,Não,2023-03-18,-25.584369,-49.403894
FAM11401,São Luís,Urbana,3,4.22,Pobreza,12.66,Até 1 SM,Não,Sim,2024-11-25,-25.578613,-49.391691
FAM11402,Tindiquera,Urbana,6,290.43,Baixa Renda,1742.58,1 a 2 SM,Não,Sim,2024-07-13,-25.571988,-49.435362
FAM11403,Tindiquera,Urbana,1,501.76,Acima de 2 SM,501.76,Até 1 SM,Sim,Sim,2025-05-07,-25.579284,-49.415528
FAM11404,Dist. Industrial Norte,Industrial,3,111.94,Pobreza,335.82,Até 1 SM,Não,Não,2022-08-08,-25.572184,-49.383098
FAM11405,Dist. Industrial Norte,Industrial,1,107.78,Pobreza,107.78,Até 1 SM,Sim,Sim,2025-06-15,-25.563325,-49.391665
FAM11406,Chapada,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-12-01,-25.591903,-49.429367
FAM11407,Tindiquera,Urbana,2,95.78,Pobreza,191.56,Até 1 SM,Não,Não,2024-01-29,-25.559359,-49.41683
FAM11408,Dist. Industrial Norte,Industrial,3,187.69,Pobreza,563.07,Até 1 SM,Não,Sim,2025-08-03,-25.551436,-49.366506
FAM11409,Cachoeira,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-09-20,-25.555746,-49.422001
FAM11410,Centro,Urbana,3,1787.49,Acima de 2 SM,5362.47,Acima de 3 SM,Não,Não,2023-06-08,-25.587461,-49.409636
FAM11411,Estação,Urbana,5,820.86,Acima de 2 SM,4104.3,2 a 3 SM,Não,Não,2022-04-16,-25.609053,-49.414126
FAM11412,São Luís,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-11-14,-25.571808,-49.376244
FAM11413,Campina da Barra,Urbana,4,418.3,Baixa Renda,1673.2,1 a 2 SM,Não,Não,2023-05-15,-25.582117,-49.406
FAM11414,Costeira,Urbana,3,673.58,Acima de 2 SM,2020.74,1 a 2 SM,Não,Não,2022-03-26,-25.599664,-49.395277
FAM11415,Zona Rural Norte,Rural,3,233.56,Baixa Renda,700.68,Até 1 SM,Não,Não,2022-07-05,-25.517807,-49.46029
FAM11416,Centro,Urbana,4,88.94,Pobreza,355.76,Até 1 SM,Não,Não,2023-05-26,-25.582407,-49.408363
FAM11417,Zona Rural Sul,Rural,4,42.49,Pobreza,169.96,Até 1 SM,Não,Sim,2024-07-06,-25.644134,-49.404451
FAM11418,Passaúna,Urbana,2,85.79,Pobreza,171.58,Até 1 SM,Não,Não,2023-07-19,-25.527228,-49.421863
FAM11419,Centro,Urbana,4,108.63,Pobreza,434.52,Até 1 SM,Não,Não,2023-05-27,-25.584545,-49.421522
FAM11420,Tindiquera,Urbana,6,317.69,Baixa Renda,1906.14,1 a 2 SM,Não,Sim,2024-04-15,-25.575205,-49.423839
FAM11421,Estação,Urbana,2,626.95,Acima de 2 SM,1253.9,Até 1 SM,Não,Não,2022-04-18,-25.599711,-49.438808
FAM11422,São Luís,Urbana,1,124.41,Pobreza,124.41,Até 1 SM,Sim,Sim,2025-09-07,-25.570232,-49.379493
FAM11423,Cachoeira,Urbana,3,3.25,Pobreza,9.75,Até 1 SM,Não,Sim,2025-07-21,-25.546206,-49.401152
FAM11424,Passaúna,Urbana,5,224.27,Baixa Renda,1121.35,Até 1 SM,Não,Não,2022-06-20,-25.528059,-49.432422
FAM11425,Dist. Industrial Sul,Industrial,3,804.07,Acima de 2 SM,2412.21,1 a 2 SM,Não,Sim,2025-11-22,-25.62885,-49.362567
FAM11426,Iguaçu,Urbana,3,667.67,Acima de 2 SM,2003.01,1 a 2 SM,Não,Não,2023-08-20,-25.599124,-49.380991
FAM11427,Chapada,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-03-18,-25.599938,-49.437158
FAM11428,Costeira,Urbana,3,278.59,Baixa Renda,835.77,Até 1 SM,Não,Não,2022-07-17,-25.613242,-49.419352
FAM11429,Campina da Barra,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-01-22,-25.57363,-49.414399
FAM11430,Campina da Barra,Urbana,2,57.92,Pobreza,115.84,Até 1 SM,Não,Sim,2024-12-11,-25.595816,-49.404433
FAM11431,Costeira,Urbana,2,49.63,Pobreza,99.26,Até 1 SM,Não,Sim,2025-01-07,-25.601858,-49.41436
FAM11432,Passaúna,Urbana,2,319.66,Baixa Renda,639.32,Até 1 SM,Não,Sim,2024-09-05,-25.539728,-49.433493
FAM11433,Tindiquera,Urbana,1,788.62,Acima de 2 SM,788.62,Até 1 SM,Sim,Não,2023-05-14,-25.578907,-49.437083
FAM11434,Boqueirão,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-05-27,-25.633498,-49.379368
FAM11435,São Luís,Urbana,2,472.85,Acima de 2 SM,945.7,Até 1 SM,Não,Sim,2025-03-01,-25.57825,-49.373384
FAM11436,São Luís,Urbana,5,295.83,Baixa Renda,1479.15,Até 1 SM,Não,Não,2023-02-21,-25.575437,-49.389108
FAM11437,Zona Rural Norte,Rural,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-04-24,-25.520143,-49.448353
FAM11438,Campina da Barra,Urbana,1,802.37,Acima de 2 SM,802.37,Até 1 SM,Sim,Sim,2025-01-14,-25.576733,-49.408143
FAM11439,Zona Rural Sul,Rural,7,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-02-15,-25.661414,-49.397246
FAM11440,Dist. Industrial Sul,Industrial,5,113.36,Pobreza,566.8,Até 1 SM,Não,Sim,2024-05-20,-25.629705,-49.384038
FAM11441,Costeira,Urbana,4,261.59,Baixa Renda,1046.36,Até 1 SM,Não,Sim,2025-11-20,-25.602728,-49.399279
FAM11442,Dist. Industrial Sul,Industrial,3,1078.38,Acima de 2 SM,3235.14,2 a 3 SM,Não,Não,2022-05-22,-25.605924,-49.372988
FAM11443,Estação,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-03-22,-25.585659,-49.430845
FAM11444,Cachoeira,Urbana,3,98.62,Pobreza,295.86,Até 1 SM,Não,Sim,2024-08-28,-25.540873,-49.412001
FAM11445,Centro,Urbana,3,384.33,Baixa Renda,1152.99,Até 1 SM,Não,Sim,2024-12-26,-25.599983,-49.422741
FAM11446,Dist. Industrial Sul,Industrial,5,692.99,Acima de 2 SM,3464.95,2 a 3 SM,Não,Sim,2025-07-25,-25.623434,-49.358619
FAM11447,Estação,Urbana,5,477.97,Acima de 2 SM,2389.85,1 a 2 SM,Não,Não,2022-07-16,-25.581518,-49.427166
FAM11448,Boqueirão,Urbana,3,1778.03,Acima de 2 SM,5334.09,Acima de 3 SM,Não,Não,2024-01-05,-25.639898,-49.390203
FAM11449,Costeira,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-10-28,-25.599704,-49.413491
FAM11450,Boqueirão,Urbana,3,807.0,Acima de 2 SM,2421.0,1 a 2 SM,Não,Não,2022-11-07,-25.621708,-49.389839
FAM11451,Passaúna,Urbana,4,48.25,Pobreza,193.0,Até 1 SM,Não,Não,2023-07-27,-25.541058,-49.434869
FAM11452,Zona Rural Leste,Rural,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-06-19,-25.579354,-49.34726
FAM11453,Iguaçu,Urbana,2,145.66,Pobreza,291.32,Até 1 SM,Não,Não,2023-11-21,-25.591003,-49.381045
FAM11454,Zona Rural Norte,Rural,3,162.4,Pobreza,487.2,Até 1 SM,Não,Sim,2024-07-20,-25.513315,-49.447651
FAM11455,Tindiquera,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Não,2023-11-20,-25.564776,-49.43829
FAM11456,Iguaçu,Urbana,5,602.99,Acima de 2 SM,3014.95,1 a 2 SM,Não,Não,2023-06-05,-25.600249,-49.384025
FAM11457,São Luís,Urbana,2,518.36,Acima de 2 SM,1036.72,Até 1 SM,Não,Sim,2024-10-16,-25.583677,-49.378247
FAM11458,Iguaçu,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-12-09,-25.588575,-49.382736
FAM11459,Cachoeira,Urbana,3,289.01,Baixa Renda,867.03,Até 1 SM,Não,Sim,2025-02-20,-25.559281,-49.414408
FAM11460,Zona Rural Leste,Rural,3,804.76,Acima de 2 SM,2414.28,1 a 2 SM,Não,Sim,2025-04-30,-25.580537,-49.340314
FAM11461,Zona Rural Leste,Rural,3,21.78,Pobreza,65.34,Até 1 SM,Não,Sim,2025-07-21,-25.589626,-49.357239
FAM11462,Boqueirão,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-07-14,-25.61979,-49.395915
FAM11463,Iguaçu,Urbana,4,409.64,Baixa Renda,1638.56,1 a 2 SM,Não,Não,2023-03-26,-25.614431,-49.383084
FAM11464,Zona Rural Leste,Rural,4,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-12-31,-25.588765,-49.344314
FAM11465,Cachoeira,Urbana,4,28.19,Pobreza,112.76,Até 1 SM,Não,Sim,2026-01-02,-25.554671,-49.41951
FAM11466,Costeira,Urbana,1,112.05,Pobreza,112.05,Até 1 SM,Sim,Não,2023-02-22,-25.621245,-49.411411
FAM11467,Centro,Urbana,5,460.67,Acima de 2 SM,2303.35,1 a 2 SM,Não,Não,2023-11-27,-25.596755,-49.415159
FAM11468,Cachoeira,Urbana,7,89.13,Pobreza,623.91,Até 1 SM,Não,Sim,2025-10-06,-25.553207,-49.41829
FAM11469,Iguaçu,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-05-23,-25.597545,-49.405499
FAM11470,Zona Rural Sul,Rural,2,257.22,Baixa Renda,514.44,Até 1 SM,Não,Sim,2024-04-08,-25.649712,-49.417771
FAM11471,Cachoeira,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-11-01,-25.560113,-49.419883
FAM11472,Chapada,Urbana,4,340.85,Baixa Renda,1363.4,Até 1 SM,Não,Não,2023-02-12,-25.602818,-49.443887
FAM11473,Passaúna,Urbana,2,247.66,Baixa Renda,495.32,Até 1 SM,Não,Não,2023-01-31,-25.532144,-49.442934
FAM11474,Costeira,Urbana,1,573.33,Acima de 2 SM,573.33,Até 1 SM,Sim,Sim,2024-12-25,-25.604977,-49.393641
FAM11475,Dist. Industrial Sul,Industrial,4,406.29,Baixa Renda,1625.16,1 a 2 SM,Não,Sim,2025-06-12,-25.624211,-49.374694
FAM11476,Dist. Industrial Sul,Industrial,4,255.09,Baixa Renda,1020.36,Até 1 SM,Não,Sim,2024-11-25,-25.613791,-49.358686
FAM11477,Tindiquera,Urbana,2,39.34,Pobreza,78.68,Até 1 SM,Não,Não,2023-05-13,-25.552092,-49.427971
FAM11478,Boqueirão,Urbana,2,535.22,Acima de 2 SM,1070.44,Até 1 SM,Não,Sim,2025-10-08,-25.639511,-49.375777
FAM11479,Iguaçu,Urbana,4,749.56,Acima de 2 SM,2998.24,1 a 2 SM,Não,Não,2023-11-23,-25.598551,-49.394949
FAM11480,Passaúna,Urbana,1,144.05,Pobreza,144.05,Até 1 SM,Sim,Sim,2024-06-01,-25.54812,-49.422219
FAM11481,Campina da Barra,Urbana,5,108.6,Pobreza,543.0,Até 1 SM,Não,Não,2023-07-01,-25.59078,-49.415754
FAM11482,Iguaçu,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-01-19,-25.604797,-49.398532
FAM11483,Estação,Urbana,1,865.8,Acima de 2 SM,865.8,Até 1 SM,Sim,Não,2023-11-15,-25.584079,-49.43236
FAM11484,São Luís,Urbana,5,432.86,Baixa Renda,2164.3,1 a 2 SM,Não,Sim,2025-04-10,-25.578111,-49.390959
FAM11485,Costeira,Urbana,1,47.89,Pobreza,47.89,Até 1 SM,Sim,Sim,2025-01-25,-25.610929,-49.398362
FAM11486,Costeira,Urbana,2,210.81,Pobreza,421.62,Até 1 SM,Não,Não,2023-04-28,-25.604805,-49.397015
FAM11487,Dist. Industrial Sul,Industrial,3,339.32,Baixa Renda,1017.96,Até 1 SM,Não,Sim,2024-11-03,-25.619058,-49.383273
FAM11488,Dist. Industrial Sul,Industrial,1,731.67,Acima de 2 SM,731.67,Até 1 SM,Sim,Sim,2024-10-02,-25.608852,-49.377787
FAM11489,Zona Rural Norte,Rural,5,171.75,Pobreza,858.75,Até 1 SM,Não,Sim,2024-10-22,-25.530145,-49.436092
FAM11490,Estação,Urbana,7,217.67,Pobreza,1523.69,1 a 2 SM,Não,Não,2024-02-25,-25.602908,-49.431604
FAM11491,Costeira,Urbana,2,659.54,Acima de 2 SM,1319.08,Até 1 SM,Não,Não,2022-05-31,-25.621629,-49.406308
FAM11492,Zona Rural Leste,Rural,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-10-13,-25.604034,-49.360255
FAM11493,Zona Rural Leste,Rural,5,125.38,Pobreza,626.9,Até 1 SM,Não,Sim,2024-10-10,-25.593804,-49.358528
FAM11494,Chapada,Urbana,3,83.43,Pobreza,250.29,Até 1 SM,Não,Não,2023-01-03,-25.616303,-49.433318
FAM11495,Dist. Industrial Sul,Industrial,7,366.84,Baixa Renda,2567.88,1 a 2 SM,Não,Não,2023-04-14,-25.611305,-49.363506
FAM11496,Dist. Industrial Sul,Industrial,5,750.24,Acima de 2 SM,3751.2,2 a 3 SM,Não,Sim,2025-04-16,-25.615993,-49.379774
FAM11497,Iguaçu,Urbana,6,446.91,Acima de 2 SM,2681.46,1 a 2 SM,Não,Não,2024-01-06,-25.599166,-49.402939
FAM11498,Zona Rural Sul,Rural,4,277.3,Baixa Renda,1109.2,Até 1 SM,Não,Sim,2025-06-16,-25.66047,-49.4085
FAM11499,Cachoeira,Urbana,4,454.29,Acima de 2 SM,1817.16,1 a 2 SM,Não,Sim,2024-06-30,-25.540844,-49.407332
FAM11500,Zona Rural Norte,Rural,4,424.41,Baixa Renda,1697.64,1 a 2 SM,Não,Sim,2025-03-06,-25.517627,-49.453426
FAM11501,Iguaçu,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-11-09,-25.601458,-49.401698
FAM11502,Campina da Barra,Urbana,3,276.82,Baixa Renda,830.46,Até 1 SM,Não,Sim,2026-01-17,-25.583022,-49.397332
FAM11503,Fazenda Velha,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-11-28,-25.580612,-49.39602
FAM11504,Fazenda Velha,Urbana,5,336.18,Baixa Renda,1680.9,1 a 2 SM,Não,Não,2022-12-10,-25.589962,-49.395646
FAM11505,Dist. Industrial Norte,Industrial,6,106.52,Pobreza,639.12,Até 1 SM,Não,Não,2022-09-03,-25.5644,-49.386807
FAM11506,Cachoeira,Urbana,4,10.1,Pobreza,40.4,Até 1 SM,Não,Sim,2025-02-06,-25.561531,-49.408438
FAM11507,Thomaz Coelho,Urbana,5,28.47,Pobreza,142.35,Até 1 SM,Não,Sim,2025-07-13,-25.632524,-49.41407
FAM11508,Thomaz Coelho,Urbana,3,21.78,Pobreza,65.34,Até 1 SM,Não,Sim,2025-06-04,-25.628325,-49.426114
FAM11509,Thomaz Coelho,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2026-01-11,-25.606867,-49.414841
FAM11510,Dist. Industrial Sul,Industrial,5,672.8,Acima de 2 SM,3364.0,2 a 3 SM,Não,Não,2023-06-14,-25.60768,-49.359498
FAM11511,Thomaz Coelho,Urbana,3,402.46,Baixa Renda,1207.38,Até 1 SM,Não,Não,2022-08-14,-25.607809,-49.428803
FAM11512,Zona Rural Leste,Rural,4,2.9,Pobreza,11.6,Até 1 SM,Não,Não,2023-09-14,-25.598225,-49.338045
FAM11513,Fazenda Velha,Urbana,2,298.67,Baixa Renda,597.34,Até 1 SM,Não,Não,2022-07-27,-25.586029,-49.393834
FAM11514,Dist. Industrial Sul,Industrial,6,136.49,Pobreza,818.94,Até 1 SM,Não,Sim,2024-09-25,-25.614571,-49.363089
FAM11515,Zona Rural Leste,Rural,4,1.86,Pobreza,7.44,Até 1 SM,Não,Sim,2024-10-08,-25.602082,-49.355058
FAM11516,Dist. Industrial Sul,Industrial,5,390.24,Baixa Renda,1951.2,1 a 2 SM,Não,Não,2022-07-13,-25.624716,-49.372224
FAM11517,Centro,Urbana,7,735.37,Acima de 2 SM,5147.59,Acima de 3 SM,Não,Não,2022-03-22,-25.581647,-49.402734
FAM11518,Dist. Industrial Norte,Industrial,4,63.35,Pobreza,253.4,Até 1 SM,Não,Sim,2024-03-20,-25.565623,-49.386707
FAM11519,Costeira,Urbana,5,178.27,Pobreza,891.35,Até 1 SM,Não,Não,2022-11-29,-25.623059,-49.39014
FAM11520,Dist. Industrial Norte,Industrial,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2025-03-03,-25.553095,-49.368977
FAM11521,Iguaçu,Urbana,3,115.76,Pobreza,347.28,Até 1 SM,Não,Não,2023-09-10,-25.60117,-49.384642
FAM11522,Fazenda Velha,Urbana,5,125.04,Pobreza,625.2,Até 1 SM,Não,Sim,2026-02-16,-25.580595,-49.396677
FAM11523,Iguaçu,Urbana,2,249.8,Baixa Renda,499.6,Até 1 SM,Não,Não,2023-10-14,-25.607509,-49.405347
FAM11524,Dist. Industrial Sul,Industrial,3,619.92,Acima de 2 SM,1859.76,1 a 2 SM,Não,Não,2023-01-30,-25.61188,-49.355366
FAM11525,Iguaçu,Urbana,5,173.56,Pobreza,867.8,Até 1 SM,Não,Sim,2025-03-05,-25.589647,-49.395326
FAM11526,São Luís,Urbana,3,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2022-06-18,-25.579522,-49.386812
FAM11527,Costeira,Urbana,6,226.14,Baixa Renda,1356.84,Até 1 SM,Não,Não,2023-10-24,-25.596727,-49.390387
FAM11528,Tindiquera,Urbana,5,555.61,Acima de 2 SM,2778.05,1 a 2 SM,Não,Não,2024-02-05,-25.568046,-49.419836
FAM11529,Boqueirão,Urbana,2,276.27,Baixa Renda,552.54,Até 1 SM,Não,Não,2023-03-21,-25.617103,-49.40338
FAM11530,Zona Rural Norte,Rural,3,622.36,Acima de 2 SM,1867.08,1 a 2 SM,Não,Não,2023-10-03,-25.515446,-49.456345
FAM11531,Campina da Barra,Urbana,3,80.24,Pobreza,240.72,Até 1 SM,Não,Sim,2025-02-09,-25.573509,-49.394159
FAM11532,Tindiquera,Urbana,2,656.32,Acima de 2 SM,1312.64,Até 1 SM,Não,Não,2023-02-11,-25.557239,-49.419807
FAM11533,Iguaçu,Urbana,5,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-12-04,-25.610443,-49.381666
FAM11534,Boqueirão,Urbana,4,404.28,Baixa Renda,1617.12,1 a 2 SM,Não,Sim,2025-01-31,-25.638565,-49.402391
FAM11535,Dist. Industrial Norte,Industrial,3,1078.61,Acima de 2 SM,3235.83,2 a 3 SM,Não,Não,2022-04-21,-25.546032,-49.363334
FAM11536,Cachoeira,Urbana,6,0.0,Sem Renda,0.0,Até 1 SM,Não,Não,2023-05-21,-25.562579,-49.406439
FAM11537,Zona Rural Leste,Rural,2,285.34,Baixa Renda,570.68,Até 1 SM,Não,Não,2023-12-21,-25.586908,-49.350935
FAM11538,Centro,Urbana,3,88.68,Pobreza,266.04,Até 1 SM,Não,Sim,2024-09-18,-25.598217,-49.412356
FAM11539,Carvalho,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-12-07,-25.581178,-49.449833
FAM11540,Dist. Industrial Norte,Industrial,4,344.29,Baixa Renda,1377.16,Até 1 SM,Não,Sim,2025-12-22,-25.567844,-49.383808
FAM11541,Zona Rural Sul,Rural,1,181.53,Pobreza,181.53,Até 1 SM,Sim,Não,2023-08-03,-25.646476,-49.403691
FAM11542,Boqueirão,Urbana,1,580.13,Acima de 2 SM,580.13,Até 1 SM,Sim,Não,2022-07-24,-25.626537,-49.395037
FAM11543,Iguaçu,Urbana,5,202.35,Pobreza,1011.75,Até 1 SM,Não,Sim,2025-04-28,-25.60068,-49.389568
FAM11544,Estação,Urbana,3,1304.42,Acima de 2 SM,3913.26,2 a 3 SM,Não,Não,2022-07-12,-25.609449,-49.418387
FAM11545,Fazenda Velha,Urbana,4,345.63,Baixa Renda,1382.52,Até 1 SM,Não,Não,2022-09-05,-25.568337,-49.389808
FAM11546,Campina da Barra,Urbana,1,442.64,Acima de 2 SM,442.64,Até 1 SM,Sim,Não,2023-12-29,-25.595799,-49.40918
FAM11547,Chapada,Urbana,3,197.5,Pobreza,592.5,Até 1 SM,Não,Não,2023-10-15,-25.593528,-49.444739
FAM11548,Iguaçu,Urbana,6,539.61,Acima de 2 SM,3237.66,2 a 3 SM,Não,Sim,2024-06-13,-25.588913,-49.406918
FAM11549,Fazenda Velha,Urbana,1,0.0,Sem Renda,0.0,Até 1 SM,Sim,Sim,2025-06-09,-25.588537,-49.390931
FAM11550,Zona Rural Sul,Rural,1,70.65,Pobreza,70.65,Até 1 SM,Sim,Não,2023-12-21,-25.640947,-49.395125
FAM11551,Campina da Barra,Urbana,1,253.43,Baixa Renda,253.43,Até 1 SM,Sim,Não,2024-01-20,-25.58201,-49.388316
FAM11552,Campina da Barra,Urbana,3,11.3,Pobreza,33.9,Até 1 SM,Não,Não,2024-01-01,-25.576,-49.411681
FAM11553,Dist. Industrial Norte,Industrial,4,340.28,Baixa Renda,1361.12,Até 1 SM,Não,Sim,2026-01-31,-25.561242,-49.374773
FAM11554,Iguaçu,Urbana,1,113.28,Pobreza,113.28,Até 1 SM,Sim,Não,2023-01-31,-25.599291,-49.401287
FAM11555,Dist. Industrial Sul,Industrial,6,127.48,Pobreza,764.88,Até 1 SM,Não,Não,2022-03-08,-25.619935,-49.361628
FAM11556,Thomaz Coelho,Urbana,3,348.07,Baixa Renda,1044.21,Até 1 SM,Não,Sim,2025-01-13,-25.618885,-49.413858
FAM11557,Costeira,Urbana,7,718.89,Acima de 2 SM,5032.23,Acima de 3 SM,Não,Sim,2024-04-15,-25.595851,-49.41715
FAM11558,Costeira,Urbana,3,228.82,Baixa Renda,686.46,Até 1 SM,Não,Não,2022-07-11,-25.59603,-49.407659
FAM11559,Iguaçu,Urbana,4,54.13,Pobreza,216.52,Até 1 SM,Não,Sim,2024-05-16,-25.597334,-49.384037
FAM11560,Costeira,Urbana,6,195.96,Pobreza,1175.76,Até 1 SM,Não,Não,2022-04-10,-25.605955,-49.391009
FAM11561,Campina da Barra,Urbana,2,326.31,Baixa Renda,652.62,Até 1 SM,Não,Sim,2024-10-24,-25.593839,-49.414702
FAM11562,Tindiquera,Urbana,1,647.72,Acima de 2 SM,647.72,Até 1 SM,Sim,Não,2022-06-28,-25.568956,-49.43719
FAM11563,São Luís,Urbana,2,0.0,Sem Renda,0.0,Até 1 SM,Não,Sim,2024-07-26,-25.570025,-49.383177
FAM11564,Dist. Industrial Sul,Industrial,5,405.52,Baixa Renda,2027.6,1 a 2 SM,Não,Sim,2024-12-03,-25.612694,-49.378959
FAM11565,Tindiquera,Urbana,5,22.88,Pobreza,114.4,Até 1 SM,Não,Não,2023-04-28,-25.571218,-49.422213
FAM11566,Passaúna,Urbana,3,238.18,Baixa Renda,714.54,Até 1 SM,Não,Não,2023-02-17,-25.526322,-49.44112
FAM11567,Iguaçu,Urbana,1,238.32,Baixa Renda,238.32,Até 1 SM,Sim,Não,2023-10-15,-25.591068,-49.393358
FAM11568,Centro,Urbana,6,17.94,Pobreza,107.64,Até 1 SM,Não,Não,2023-08-13,-25.599452,-49.409446
FAM11569,Dist. Industrial Sul,Industrial,2,156.56,Pobreza,313.12,Até 1 SM,Não,Não,2023-09-18,-25.631009,-49.382547
